anio,jur_desc,fin_desc,fun_desc,inciso_desc,ppal_desc,eco_desc,ff_desc,presupuesto
2013,"JUNTA ELECTORAL","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","BIENES DE CONSUMO","RENTAS GENERALES",4100
2013,"JUNTA ELECTORAL","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","TEXTILES Y VESTUARIOS","BIENES DE CONSUMO","RENTAS GENERALES",7000
2013,"JUNTA ELECTORAL","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","BIENES DE CONSUMO","RENTAS GENERALES",21600
2013,"JUNTA ELECTORAL","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","BIENES DE CONSUMO","RENTAS GENERALES",1000
2013,"JUNTA ELECTORAL","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","BIENES DE CONSUMO","RENTAS GENERALES",4000
2013,"JUNTA ELECTORAL","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS METALICOS","BIENES DE CONSUMO","RENTAS GENERALES",2000
2013,"JUNTA ELECTORAL","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","BIENES DE CONSUMO","RENTAS GENERALES",11000
2013,"JUNTA ELECTORAL","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","BIENES DE CONSUMO","RENTAS GENERALES",8700
2013,"JUNTA ELECTORAL","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","SERVICIOS NO PERSONALES","RENTAS GENERALES",112500
2013,"JUNTA ELECTORAL","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","SERVICIOS NO PERSONALES","RENTAS GENERALES",2000
2013,"JUNTA ELECTORAL","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","SERVICIOS NO PERSONALES","RENTAS GENERALES",414200
2013,"JUNTA ELECTORAL","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS TECNICOS Y PROFESIONALES","SERVICIOS NO PERSONALES","RENTAS GENERALES",1000
2013,"JUNTA ELECTORAL","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","SERVICIOS NO PERSONALES","RENTAS GENERALES",9500
2013,"JUNTA ELECTORAL","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","PASAJES,  VIATICOS Y COMPENSACIONES","SERVICIOS NO PERSONALES","RENTAS GENERALES",22800
2013,"JUNTA ELECTORAL","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","OTROS SERVICIOS","SERVICIOS NO PERSONALES","RENTAS GENERALES",1000
2013,"JUNTA ELECTORAL","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE USO","MAQUINARIA, EQUIPO Y SOFT.","MAQUINARIA Y EQUIPO","RENTAS GENERALES",48000
2013,"JUNTA ELECTORAL","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE USO","LIBROS, REVISTAS Y OTROS ELEMENTOS COLECCIONABLES","MAQUINARIA Y EQUIPO","RENTAS GENERALES",1000
2013,"JUNTA ELECTORAL","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE USO","INSTALACIONES","EDIFICIOS E INSTALACIONES","RENTAS GENERALES",1000
2013,"TRIBUNAL DE CUENTAS","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","GASTOS EN PERSONAL","PERSONAL PERMANENTE","SUELDOS Y SALARIOS","RENTAS GENERALES",151726900
2013,"TRIBUNAL DE CUENTAS","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","SUELDOS Y SALARIOS","RENTAS GENERALES",10858000
2013,"TRIBUNAL DE CUENTAS","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","PRESTACIONES SOCIALES","RENTAS GENERALES",150000
2013,"TRIBUNAL DE CUENTAS","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","SUELDOS Y SALARIOS","RENTAS GENERALES",2608430
2013,"TRIBUNAL DE CUENTAS","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","GASTOS EN PERSONAL","ASISTENCIA SOCIAL AL PERSONAL","PRESTACIONES SOCIALES","RENTAS GENERALES",100
2013,"TRIBUNAL DE CUENTAS","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","GASTOS EN PERSONAL","BENEFICIOS Y COMPENSACIONES","BENEFICIOS Y COMPENSACIONES","RENTAS GENERALES",700000
2013,"TRIBUNAL DE CUENTAS","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","BIENES DE CONSUMO","RENTAS GENERALES",12000
2013,"TRIBUNAL DE CUENTAS","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","BIENES DE CONSUMO","TEXTILES Y VESTUARIOS","BIENES DE CONSUMO","RENTAS GENERALES",20000
2013,"TRIBUNAL DE CUENTAS","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","BIENES DE CONSUMO","RENTAS GENERALES",64100
2013,"TRIBUNAL DE CUENTAS","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","BIENES DE CONSUMO","RENTAS GENERALES",65000
2013,"TRIBUNAL DE CUENTAS","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","BIENES DE CONSUMO","RENTAS GENERALES",22700
2013,"TRIBUNAL DE CUENTAS","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","BIENES DE CONSUMO","PRODUCTOS METALICOS","BIENES DE CONSUMO","RENTAS GENERALES",5100
2013,"TRIBUNAL DE CUENTAS","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","BIENES DE CONSUMO","RENTAS GENERALES",602100
2013,"TRIBUNAL DE CUENTAS","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","BIENES DE CONSUMO","RENTAS GENERALES",148600
2013,"TRIBUNAL DE CUENTAS","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","SERVICIOS NO PERSONALES","RENTAS GENERALES",174000
2013,"TRIBUNAL DE CUENTAS","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","SERVICIOS NO PERSONALES","RENTAS GENERALES",1841000
2013,"TRIBUNAL DE CUENTAS","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","SERVICIOS NO PERSONALES","RENTAS GENERALES",186501
2013,"TRIBUNAL DE CUENTAS","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","SERVICIOS NO PERSONALES","SERVICIOS TECNICOS Y PROFESIONALES","SERVICIOS NO PERSONALES","RENTAS GENERALES",1753000
2013,"TRIBUNAL DE CUENTAS","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","SERVICIOS NO PERSONALES","RENTAS GENERALES",530000
2013,"TRIBUNAL DE CUENTAS","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","SERVICIOS NO PERSONALES","PASAJES,  VIATICOS Y COMPENSACIONES","SERVICIOS NO PERSONALES","RENTAS GENERALES",1371850
2013,"TRIBUNAL DE CUENTAS","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","SERVICIOS NO PERSONALES","IMPUESTOS, DERECHOS Y TASAS","SERVICIOS NO PERSONALES","RENTAS GENERALES",500
2013,"TRIBUNAL DE CUENTAS","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","SERVICIOS NO PERSONALES","OTROS SERVICIOS","SERVICIOS NO PERSONALES","RENTAS GENERALES",10300
2013,"TRIBUNAL DE CUENTAS","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","BIENES DE USO","MAQUINARIA, EQUIPO Y SOFT.","MAQUINARIA Y EQUIPO","RENTAS GENERALES",1641000
2013,"TRIBUNAL DE CUENTAS","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","BIENES DE USO","LIBROS, REVISTAS Y OTROS ELEMENTOS COLECCIONABLES","MAQUINARIA Y EQUIPO","RENTAS GENERALES",6000
2013,"TRIBUNAL DE CUENTAS","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION PUBLICA","BIENES DE USO","INSTALACIONES","EDIFICIOS E INSTALACIONES","RENTAS GENERALES",3000
2013,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","PERSONAL PERMANENTE","SUELDOS Y SALARIOS","RENTAS GENERALES",161906700
2013,"SECRETARIA GENERAL  ","SERVICIOS SOCIALES","SALUD","GASTOS EN PERSONAL","PERSONAL PERMANENTE","SUELDOS Y SALARIOS","RENTAS GENERALES",11750000
2013,"SECRETARIA GENERAL  ","SERVICIOS SOCIALES","EDUCACIÓN ELEMENTAL, MEDIA, SUPERIOR Y UNIVERSITARIA","GASTOS EN PERSONAL","PERSONAL PERMANENTE","SUELDOS Y SALARIOS","RENTAS GENERALES",16650000
2013,"SECRETARIA GENERAL  ","SERVICIOS SOCIALES","DEPORTES Y RECREACION","GASTOS EN PERSONAL","PERSONAL PERMANENTE","SUELDOS Y SALARIOS","RENTAS GENERALES",8154000
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","COMUNICACIONES","GASTOS EN PERSONAL","PERSONAL PERMANENTE","SUELDOS Y SALARIOS","RENTAS GENERALES",17230000
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","TRANSPORTE","GASTOS EN PERSONAL","PERSONAL PERMANENTE","SUELDOS Y SALARIOS","RENTAS GENERALES",17100000
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","GASTOS EN PERSONAL","PERSONAL PERMANENTE","SUELDOS Y SALARIOS","RENTAS GENERALES",3763300
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","TURISMO","GASTOS EN PERSONAL","PERSONAL PERMANENTE","SUELDOS Y SALARIOS","RENTAS GENERALES",12630000
2013,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","SUELDOS Y SALARIOS","RENTAS GENERALES",48664560
2013,"SECRETARIA GENERAL  ","SERVICIOS SOCIALES","EDUCACIÓN ELEMENTAL, MEDIA, SUPERIOR Y UNIVERSITARIA","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","SUELDOS Y SALARIOS","RENTAS GENERALES",13000000
2013,"SECRETARIA GENERAL  ","SERVICIOS SOCIALES","DEPORTES Y RECREACION","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","SUELDOS Y SALARIOS","RENTAS GENERALES",5259000
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","TURISMO","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","SUELDOS Y SALARIOS","RENTAS GENERALES",4990000
2013,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","PRESTACIONES SOCIALES","RENTAS GENERALES",1714640
2013,"SECRETARIA GENERAL  ","SERVICIOS SOCIALES","SALUD","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","PRESTACIONES SOCIALES","RENTAS GENERALES",150000
2013,"SECRETARIA GENERAL  ","SERVICIOS SOCIALES","EDUCACIÓN ELEMENTAL, MEDIA, SUPERIOR Y UNIVERSITARIA","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","PRESTACIONES SOCIALES","RENTAS GENERALES",500000
2013,"SECRETARIA GENERAL  ","SERVICIOS SOCIALES","DEPORTES Y RECREACION","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","PRESTACIONES SOCIALES","RENTAS GENERALES",88000
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","COMUNICACIONES","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","PRESTACIONES SOCIALES","RENTAS GENERALES",100500
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","TRANSPORTE","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","PRESTACIONES SOCIALES","RENTAS GENERALES",100500
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","PRESTACIONES SOCIALES","RENTAS GENERALES",60000
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","TURISMO","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","PRESTACIONES SOCIALES","RENTAS GENERALES",85000
2013,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","SUELDOS Y SALARIOS","RENTAS GENERALES",9743000
2013,"SECRETARIA GENERAL  ","SERVICIOS SOCIALES","DEPORTES Y RECREACION","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","SUELDOS Y SALARIOS","RENTAS GENERALES",72000
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","TURISMO","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","SUELDOS Y SALARIOS","RENTAS GENERALES",145000
2013,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","ASISTENCIA SOCIAL AL PERSONAL","PRESTACIONES SOCIALES","RENTAS GENERALES",31000
2013,"SECRETARIA GENERAL  ","SERVICIOS SOCIALES","DEPORTES Y RECREACION","GASTOS EN PERSONAL","ASISTENCIA SOCIAL AL PERSONAL","PRESTACIONES SOCIALES","RENTAS GENERALES",6000
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","TURISMO","GASTOS EN PERSONAL","ASISTENCIA SOCIAL AL PERSONAL","PRESTACIONES SOCIALES","RENTAS GENERALES",16000
2013,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","BENEFICIOS Y COMPENSACIONES","BENEFICIOS Y COMPENSACIONES","RENTAS GENERALES",112000
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","TURISMO","GASTOS EN PERSONAL","BENEFICIOS Y COMPENSACIONES","BENEFICIOS Y COMPENSACIONES","RENTAS GENERALES",16000
2013,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","BIENES DE CONSUMO","RENTAS GENERALES",1942100
2013,"SECRETARIA GENERAL  ","SERVICIOS SOCIALES","SALUD","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","BIENES DE CONSUMO","RENTAS GENERALES",1500
2013,"SECRETARIA GENERAL  ","SERVICIOS SOCIALES","DEPORTES Y RECREACION","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","BIENES DE CONSUMO","RENTAS GENERALES",716000
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","COMUNICACIONES","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","BIENES DE CONSUMO","RENTAS GENERALES",1000
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","TRANSPORTE","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","BIENES DE CONSUMO","RENTAS GENERALES",420000
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","BIENES DE CONSUMO","RENTAS GENERALES",3500
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","TURISMO","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","BIENES DE CONSUMO","RENTAS GENERALES",660300
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","BIENES DE CONSUMO","RECURSOS CON AFECTACION ESPECIFICA",1000
2013,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","TEXTILES Y VESTUARIOS","BIENES DE CONSUMO","RENTAS GENERALES",688840
2013,"SECRETARIA GENERAL  ","SERVICIOS SOCIALES","SALUD","BIENES DE CONSUMO","TEXTILES Y VESTUARIOS","BIENES DE CONSUMO","RENTAS GENERALES",5000
2013,"SECRETARIA GENERAL  ","SERVICIOS SOCIALES","DEPORTES Y RECREACION","BIENES DE CONSUMO","TEXTILES Y VESTUARIOS","BIENES DE CONSUMO","RENTAS GENERALES",627800
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","BIENES DE CONSUMO","TEXTILES Y VESTUARIOS","BIENES DE CONSUMO","RENTAS GENERALES",2000
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","TURISMO","BIENES DE CONSUMO","TEXTILES Y VESTUARIOS","BIENES DE CONSUMO","RENTAS GENERALES",1527000
2013,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","BIENES DE CONSUMO","RENTAS GENERALES",2352640
2013,"SECRETARIA GENERAL  ","SERVICIOS SOCIALES","SALUD","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","BIENES DE CONSUMO","RENTAS GENERALES",3700
2013,"SECRETARIA GENERAL  ","SERVICIOS SOCIALES","EDUCACIÓN ELEMENTAL, MEDIA, SUPERIOR Y UNIVERSITARIA","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","BIENES DE CONSUMO","RENTAS GENERALES",16200
2013,"SECRETARIA GENERAL  ","SERVICIOS SOCIALES","DEPORTES Y RECREACION","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","BIENES DE CONSUMO","RENTAS GENERALES",672300
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","COMUNICACIONES","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","BIENES DE CONSUMO","RENTAS GENERALES",1000
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","TRANSPORTE","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","BIENES DE CONSUMO","RENTAS GENERALES",966500
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","BIENES DE CONSUMO","RENTAS GENERALES",14400
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","TURISMO","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","BIENES DE CONSUMO","RENTAS GENERALES",281500
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","BIENES DE CONSUMO","RECURSOS CON AFECTACION ESPECIFICA",1000
2013,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","BIENES DE CONSUMO","RENTAS GENERALES",2991400
2013,"SECRETARIA GENERAL  ","SERVICIOS SOCIALES","DEPORTES Y RECREACION","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","BIENES DE CONSUMO","RENTAS GENERALES",96700
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","TRANSPORTE","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","BIENES DE CONSUMO","RENTAS GENERALES",15800
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","BIENES DE CONSUMO","RENTAS GENERALES",1000
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","TURISMO","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","BIENES DE CONSUMO","RENTAS GENERALES",7000
2013,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","BIENES DE CONSUMO","RENTAS GENERALES",1262600
2013,"SECRETARIA GENERAL  ","SERVICIOS SOCIALES","SALUD","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","BIENES DE CONSUMO","RENTAS GENERALES",265500
2013,"SECRETARIA GENERAL  ","SERVICIOS SOCIALES","EDUCACIÓN ELEMENTAL, MEDIA, SUPERIOR Y UNIVERSITARIA","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","BIENES DE CONSUMO","RENTAS GENERALES",7100
2013,"SECRETARIA GENERAL  ","SERVICIOS SOCIALES","DEPORTES Y RECREACION","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","BIENES DE CONSUMO","RENTAS GENERALES",461500
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","COMUNICACIONES","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","BIENES DE CONSUMO","RENTAS GENERALES",55000
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","TRANSPORTE","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","BIENES DE CONSUMO","RENTAS GENERALES",101480
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","BIENES DE CONSUMO","RENTAS GENERALES",13000
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","TURISMO","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","BIENES DE CONSUMO","RENTAS GENERALES",88000
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","BIENES DE CONSUMO","RECURSOS CON AFECTACION ESPECIFICA",1000
2013,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS METALICOS","BIENES DE CONSUMO","RENTAS GENERALES",526460
2013,"SECRETARIA GENERAL  ","SERVICIOS SOCIALES","DEPORTES Y RECREACION","BIENES DE CONSUMO","PRODUCTOS METALICOS","BIENES DE CONSUMO","RENTAS GENERALES",288000
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","COMUNICACIONES","BIENES DE CONSUMO","PRODUCTOS METALICOS","BIENES DE CONSUMO","RENTAS GENERALES",61050
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","TRANSPORTE","BIENES DE CONSUMO","PRODUCTOS METALICOS","BIENES DE CONSUMO","RENTAS GENERALES",45600
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","BIENES DE CONSUMO","PRODUCTOS METALICOS","BIENES DE CONSUMO","RENTAS GENERALES",2600
2013,"SECRETARIA GENERAL  ","SERVICIOS ECONOMICOS","TURISMO","BIENES DE CONSUMO","PRODUCTOS METALICOS","BIENES DE CONSUMO","RENTAS GENERALES",28000
2013,"SECRETARIA GENERAL  ","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","BIENES DE CONSUMO","RENTAS GENERALES",18189800
2013,"SECRETARIA GENERAL  ","SERVICIOS SOCIALES","DEPORTES Y RECREACION","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","BIENES DE CONSUMO","RENTAS GENERALES",163000
